Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
79.227,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
79.327,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
79.428,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
79.527,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
79.628,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
79.728,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
79.828,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
79.928,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.028,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.129,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.228,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.329,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.429,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.529,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.629,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.729,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.83,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
80.93,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.029,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.13,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.23,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.33,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.431,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.531,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.631,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.731,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.832,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
81.932,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
82.032,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
82.132,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
82.232,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
82.332,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
82.368,0.09999999999999999,0.0,0.0,0.0,0.0,0.05
82.469,0.09999999999999999,0.0,0.0,0.0,0.0,0.1
82.568,0.09999999999999999,0.0,0.0,0.0,0.0,0.1
82.668,0.09999999999999999,0.0,0.0,0.0,0.0,0.1
82.769,0.09999999999999999,0.0,0.0,0.0,0.0,0.1
82.869,0.09999999999999999,0.0,0.0,0.0,0.0,0.1
82.969,0.09999999999999999,0.0,0.0,0.0,0.0,0.1
83.069,0.09999999999999999,0.0,0.0,0.0,0.0,0.1
83.169,0.09999999999999999,0.0,0.0,0.0,0.0,0.1
83.224,0.09999999999999999,0.0,0.0,0.0,0.0,0.15000000000000002
83.323,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
83.424,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
83.524,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
83.624,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
83.725,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
83.825,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
83.925,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
84.025,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
84.126,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
84.226,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
84.326,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
84.425,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
84.526,0.09999999999999999,0.0,0.0,0.0,0.0,0.2
84.62,0.0,0.0,0.0,0.0,0.0,0.0
84.72,0.0,0.0,0.0,0.0,0.0,0.0
84.82,0.0,0.0,0.0,0.0,0.0,0.0
84.92,0.0,0.0,0.0,0.0,0.0,0.0
85.021,0.0,0.0,0.0,0.0,0.0,0.0
85.121,0.0,0.0,0.0,0.0,0.0,0.0
85.221,0.0,0.0,0.0,0.0,0.0,0.0
85.321,0.0,0.0,0.0,0.0,0.0,0.0
85.421,0.0,0.0,0.0,0.0,0.0,0.0
85.521,0.0,0.0,0.0,0.0,0.0,0.0
85.621,0.0,0.0,0.0,0.0,0.0,0.0
85.697,0.0,0.0,0.0,0.0,0.0,0.05
85.797,0.0,0.0,0.0,0.0,0.0,0.1
85.897,0.0,0.0,0.0,0.0,0.0,0.1
85.997,0.0,0.0,0.0,0.0,0.0,0.1
86.097,0.0,0.0,0.0,0.0,0.0,0.1
86.197,0.0,0.0,0.0,0.0,0.0,0.1
86.297,0.0,0.0,0.0,0.0,0.0,0.1
86.398,0.0,0.0,0.0,0.0,0.0,0.1
86.498,0.0,0.0,0.0,0.0,0.0,0.1
86.597,0.0,0.0,0.0,0.0,0.0,0.1
86.698,0.0,0.0,0.0,0.0,0.0,0.1
86.798,0.0,0.0,0.0,0.0,0.0,0.1
86.899,0.0,0.0,0.0,0.0,0.0,0.1
86.997,0.0,0.0,0.0,0.0,0.0,0.1
87.098,0.0,0.0,0.0,0.0,0.0,0.1
87.199,0.0,0.0,0.0,0.0,0.0,0.1
87.299,0.0,0.0,0.0,0.0,0.0,0.1
87.358,0.0,0.0,0.0,0.0,0.0,0.15000000000000002
87.459,0.0,0.0,0.0,0.0,0.0,0.2
87.558,0.0,0.0,0.0,0.0,0.0,0.2
87.659,0.0,0.0,0.0,0.0,0.0,0.2
87.759,0.0,0.0,0.0,0.0,0.0,0.2
87.859,0.0,0.0,0.0,0.0,0.0,0.2
87.959,0.0,0.0,0.0,0.0,0.0,0.2
88.059,0.0,0.0,0.0,0.0,0.0,0.2
88.16,0.0,0.0,0.0,0.0,0.0,0.2
88.26,0.0,0.0,0.0,0.0,0.0,0.2
88.36,0.0,0.0,0.0,0.0,0.0,0.2
88.46,0.0,0.0,0.0,0.0,0.0,0.2
88.56,0.0,0.0,0.0,0.0,0.0,0.2
88.66,0.0,0.0,0.0,0.0,0.0,0.2
88.761,0.0,0.0,0.0,0.0,0.0,0.2
88.861,0.0,0.0,0.0,0.0,0.0,0.2
88.961,0.0,0.0,0.0,0.0,0.0,0.2
89.061,0.0,0.0,0.0,0.0,0.0,0.2
89.161,0.0,0.0,0.0,0.0,0.0,0.2
89.261,0.0,0.0,0.0,0.0,0.0,0.2
89.361,0.0,0.0,0.0,0.0,0.0,0.2
89.461,0.0,0.0,0.0,0.0,0.0,0.2
89.561,0.0,0.0,0.0,0.0,0.0,0.2
89.661,0.0,0.0,0.0,0.0,0.0,0.2
89.762,0.0,0.0,0.0,0.0,0.0,0.2
89.862,0.0,0.0,0.0,0.0,0.0,0.2
89.962,0.0,0.0,0.0,0.0,0.0,0.2
90.062,0.0,0.0,0.0,0.0,0.0,0.2
90.163,0.0,0.0,0.0,0.0,0.0,0.2
90.262,0.0,0.0,0.0,0.0,0.0,0.2
90.363,0.0,0.0,0.0,0.0,0.0,0.2
90.463,0.0,0.0,0.0,0.0,0.0,0.2
90.563,0.0,0.0,0.0,0.0,0.0,0.2
90.663,0.0,0.0,0.0,0.0,0.0,0.2
90.764,0.0,0.0,0.0,0.0,0.0,0.2
90.864,0.0,0.0,0.0,0.0,0.0,0.2
90.964,0.0,0.0,0.0,0.0,0.0,0.2
91.064,0.0,0.0,0.0,0.0,0.0,0.2
91.164,0.0,0.0,0.0,0.0,0.0,0.2
91.252,0.0,0.0,0.0,0.0,0.0,0.15000000000000002
91.353,0.0,0.0,0.0,0.0,0.0,0.10000000000000002
91.453,0.0,0.0,0.0,0.0,0.0,0.1
91.553,0.0,0.0,0.0,0.0,0.0,0.1
91.653,0.0,0.0,0.0,0.0,0.0,0.1
91.753,0.0,0.0,0.0,0.0,0.0,0.1
91.853,0.0,0.0,0.0,0.0,0.0,0.1
91.945,0.0,0.0,0.0,0.0,0.0,0.05
92.045,0.0,0.0,0.0,0.0,0.0,0.0
92.146,0.0,0.0,0.0,0.0,0.0,0.0
92.246,0.0,0.0,0.0,0.0,0.0,0.0
92.346,0.0,0.0,0.0,0.0,0.0,0.0
92.446,0.0,0.0,0.0,0.0,0.0,0.0
92.546,0.0,0.0,0.0,0.0,0.0,0.0
92.646,0.0,0.0,0.0,0.0,0.0,0.0
92.746,0.0,0.0,0.0,0.0,0.0,0.0
92.847,0.0,0.0,0.0,0.0,0.0,0.0
92.911,0.005,0.0,0.0,0.0,0.0,0.0
93.011,0.01,0.0,0.0,0.0,0.0,0.0
93.111,0.01,0.0,0.0,0.0,0.0,0.0
93.212,0.01,0.0,0.0,0.0,0.0,0.0
93.299,0.015,0.0,0.0,0.0,0.0,0.0
93.398,0.02,0.0,0.0,0.0,0.0,0.0
93.498,0.02,0.0,0.0,0.0,0.0,0.0
93.598,0.02,0.0,0.0,0.0,0.0,0.0
93.699,0.02,0.0,0.0,0.0,0.0,0.0
93.799,0.02,0.0,0.0,0.0,0.0,0.0
93.9,0.02,0.0,0.0,0.0,0.0,0.0
94.0,0.02,0.0,0.0,0.0,0.0,0.0
94.099,0.02,0.0,0.0,0.0,0.0,0.0
94.2,0.02,0.0,0.0,0.0,0.0,0.0
94.3,0.02,0.0,0.0,0.0,0.0,0.0
94.401,0.02,0.0,0.0,0.0,0.0,0.0
94.501,0.02,0.0,0.0,0.0,0.0,0.0
94.6,0.02,0.0,0.0,0.0,0.0,0.0
94.701,0.02,0.0,0.0,0.0,0.0,0.0
94.801,0.02,0.0,0.0,0.0,0.0,0.0
94.901,0.02,0.0,0.0,0.0,0.0,0.0
95.001,0.02,0.0,0.0,0.0,0.0,0.0
95.102,0.02,0.0,0.0,0.0,0.0,0.0
95.122,0.025,0.0,0.0,0.0,0.0,0.0
95.222,0.03,0.0,0.0,0.0,0.0,0.0
95.322,0.03,0.0,0.0,0.0,0.0,0.0
95.336,0.034999999999999996,0.0,0.0,0.0,0.0,0.0
95.437,0.039999999999999994,0.0,0.0,0.0,0.0,0.0
95.537,0.04,0.0,0.0,0.0,0.0,0.0
95.561,0.045,0.0,0.0,0.0,0.0,0.0
95.661,0.049999999999999996,0.0,0.0,0.0,0.0,0.0
95.761,0.05,0.0,0.0,0.0,0.0,0.0
95.829,0.055,0.0,0.0,0.0,0.0,0.0
95.929,0.06,0.0,0.0,0.0,0.0,0.0
96.029,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
96.13,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
96.23,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
96.33,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
96.43,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
96.53,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
96.562,0.060000000000000005,0.0,0.0,0.0,0.0,-0.05
96.662,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
96.763,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
96.862,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
96.963,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
97.063,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
97.163,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
97.263,0.060000000000000005,0.0,0.0,0.0,0.0,-0.1
97.339,0.060000000000000005,0.0,0.0,0.0,0.0,-0.05
97.439,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
97.54,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
97.64,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
97.74,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
97.84,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
97.94,0.060000000000000005,0.0,0.0,0.0,0.0,0.0
97.963,0.065,0.0,0.0,0.0,0.0,0.0
98.063,0.07,0.0,0.0,0.0,0.0,0.0
98.163,0.07,0.0,0.0,0.0,0.0,0.0
98.175,0.07500000000000001,0.0,0.0,0.0,0.0,0.0
98.275,0.08,0.0,0.0,0.0,0.0,0.0
98.373,0.085,0.0,0.0,0.0,0.0,0.0
98.473,0.09,0.0,0.0,0.0,0.0,0.0
98.573,0.09,0.0,0.0,0.0,0.0,0.0
98.653,0.095,0.0,0.0,0.0,0.0,0.0
98.754,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
98.854,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
98.954,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.054,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.154,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.255,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.355,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.455,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.555,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.655,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.755,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.855,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
99.956,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.056,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.156,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.257,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.356,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.457,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.556,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.656,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.757,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.857,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
100.957,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.057,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.157,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.257,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.358,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.458,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.558,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.658,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.758,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.859,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
101.959,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.059,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.159,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.259,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.359,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.459,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.559,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.659,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.759,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.859,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
102.96,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.06,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.16,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.261,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.36,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.461,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.561,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.661,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.761,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.862,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
103.962,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.062,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.162,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.262,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.362,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.462,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.562,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.663,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.763,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
104.822,0.105,0.0,0.0,0.0,0.0,0.0
104.922,0.10999999999999999,0.0,0.0,0.0,0.0,0.0
105.023,0.10999999999999999,0.0,0.0,0.0,0.0,0.0
105.123,0.10999999999999999,0.0,0.0,0.0,0.0,0.0
105.223,0.10999999999999999,0.0,0.0,0.0,0.0,0.0
105.321,0.11499999999999999,0.0,0.0,0.0,0.0,0.0
105.352,0.12,0.0,0.0,0.0,0.0,0.0
105.382,0.125,0.0,0.0,0.0,0.0,0.0
105.482,0.13,0.0,0.0,0.0,0.0,0.0
105.582,0.135,0.0,0.0,0.0,0.0,0.0
105.682,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
105.782,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
105.882,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
105.982,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.083,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.183,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.283,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.383,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.483,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.584,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.683,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.783,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.884,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
106.984,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.084,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.184,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.284,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.384,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.485,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.585,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.685,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.785,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.885,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
107.985,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.086,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.186,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.286,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.386,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.486,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.587,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.687,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.787,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.887,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
108.988,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.088,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.187,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.288,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.388,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.488,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.588,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.688,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.789,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.889,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
109.989,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.089,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.189,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.289,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.389,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.489,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.59,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.688,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.79,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.89,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
110.99,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.09,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.19,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.291,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.391,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.49,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.591,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.691,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.791,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.891,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
111.992,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.091,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.191,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.292,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.392,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.493,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.593,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.693,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.793,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.893,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
112.994,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.094,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.194,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.294,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.393,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.494,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.594,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.694,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.795,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.895,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
113.995,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.095,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.195,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.295,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.395,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.496,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.595,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.696,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.797,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.897,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
114.997,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.096,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.197,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.297,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.397,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.498,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.598,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.698,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.798,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.899,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
115.999,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.099,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.199,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.299,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.399,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.499,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.599,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.699,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.799,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
116.9,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.0,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.1,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.2,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.3,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.4,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.5,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.6,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.701,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.801,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
117.901,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.002,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.102,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.202,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.302,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.402,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.503,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.603,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.703,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.802,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
118.903,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.003,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.104,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.203,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.303,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.404,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.504,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.604,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.704,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.805,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
119.905,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.005,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.105,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.205,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.305,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.406,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.506,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.605,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.705,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.806,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
120.906,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.006,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.106,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.206,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.306,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.407,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.507,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.607,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.707,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.808,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
121.907,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.008,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.108,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.208,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
122.308,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
